fecha,competicion,local,visita,elo_diff,squad_value_diff,ea_overall_diff,h2h_diff,goles_anotados_diff,goles_recibidos_diff,tiros_diff,tiros_arco_diff,corners_diff,posesion_diff,faltas_diff,resultado
2021-06-07,Clasif. AFC,Nepal,Jordan,-438.1,1.561,4.22,-4.0,0.6,0.6,9.5,2.2,0.0,0.0,0.0,0
2021-06-07,Clasif. AFC,Iraq,Cambodia,690.7,0.723,6.78,4.0,1.75,-2.67,-9.5,-2.2,0.0,0.0,0.0,2
2021-06-07,Clasif. AFC,Bangladesh,India,-274.3,0.0,3.24,-0.64,0.2,0.74,0.0,0.0,0.0,0.0,0.0,0
2021-06-07,Clasif. AFC,South Korea,North Korea,340.6,3.513,2.36,0.579,3.05,-0.5,-4.17,-0.87,0.87,0.43,-0.57,1
2021-06-07,Clasif. AFC,Australia,Chinese Taipei,710.1,3.378,8.55,0.0,2.61,-3.0,0.0,0.0,0.0,0.0,0.0,2
2021-06-07,Clasif. AFC,Guam,Syria,-580.8,-2.927,-2.75,-4.0,-1.17,1.88,0.0,0.0,0.0,0.0,0.0,0
2021-06-07,Amistosos 2020-21,Ukraine,Cyprus,433.5,3.371,15.05,-0.0,-0.33,-0.09,7.57,1.21,2.0,16.86,-4.71,2
2021-06-07,Amistosos 2020-21,Belarus,Sierra Leone,54.8,-1.238,-3.44,0.0,1.14,1.93,-3.5,-0.6,0.0,5.8,1.1,1
2021-06-07,Amistosos 2020-21,Germany,Latvia,645.0,5.799,24.83,1.667,-0.81,0.93,2.62,1.14,-0.79,12.02,-6.25,2
2021-06-07,Amistosos 2020-21,Andorra,Gibraltar,-157.7,-2.733,-5.36,0.0,0.0,-0.38,0.26,1.0,-2.25,-4.31,5.67,1
2021-06-07,Amistosos 2020-21,Faroe Islands,Liechtenstein,143.9,0.69,5.4,1.6,0.17,-1.29,3.5,1.67,2.33,3.4,-1.05,2
2021-06-07,Amistosos 2020-21,Malta,Kazakhstan,-104.9,-3.055,-6.33,-0.0,0.83,-0.26,0.33,0.83,-1.0,9.98,-5.33,1
2021-06-07,Amistosos 2020-21,Rwanda,Central African Republic,43.2,-2.967,-4.25,0.333,1.95,-0.5,0.0,0.0,0.0,0.0,0.0,2
2021-06-07,Amistosos 2020-21,Serbia,Jamaica,143.7,1.852,8.55,1.0,1.17,-0.8,4.5,1.63,2.5,9.0,-2.0,1
2021-06-07,Clasif. AFC,Oman,Qatar,-137.5,-0.77,-2.75,-1.0,0.21,-0.75,-8.5,-1.0,2.47,3.37,0.23,0
2021-06-07,Clasif. AFC,Uzbekistan,Singapore,376.6,0.482,-4.47,3.0,0.17,-0.86,-10.0,-2.7,0.0,0.0,0.0,2
2021-06-07,Clasif. AFC,Kyrgyz Republic,Mongolia,387.3,0.0,7.75,0.0,1.6,-2.33,0.0,0.0,0.0,0.0,0.0,0
2021-06-08,Amistosos 2020-21,Poland,Iceland,203.4,1.671,7.55,1.333,0.4,-0.29,2.5,0.43,-0.29,7.2,4.0,1
2021-06-08,Amistosos 2020-21,Gambia,Togo,60.3,-0.361,-1.18,-0.4,-0.17,-0.25,0.0,0.0,0.0,0.0,0.0,2
2021-06-08,Clasif. CONCACAF,Grenada,Montserrat,87.5,-0.036,-1.83,0.0,-1.25,0.45,0.0,0.0,0.0,0.0,0.0,0
2021-06-08,Clasif. CONCACAF,Trinidad and Tobago,St. Kitts and Nevis,47.4,0.429,-6.93,0.0,3.9,1.0,-9.5,-3.2,-3.8,-22.4,-1.9,2
2021-06-08,Amistosos 2020-21,Mozambique,Eswatini,170.0,1.053,4.34,1.294,0.6,-0.13,0.0,0.0,0.0,0.0,0.0,1
2021-06-08,Clasif. CONCACAF,St. Vincent and the Grenadines,Cuba,-63.3,0.033,4.7,0.0,-0.73,-0.83,4.83,1.7,0.8,9.3,0.9,0
2021-06-08,Clasif. CONCACAF,Guyana,Puerto Rico,172.1,1.101,-11.4,-2.0,-0.4,1.17,4.33,0.67,-1.47,-8.33,1.1,0
2021-06-08,Clasif. CONMEBOL,Ecuador,Peru,63.3,0.194,2.55,-0.245,1.93,-0.71,1.6,3.1,0.7,4.02,-1.63,0
2021-06-08,Clasif. CONCACAF,Haiti,Nicaragua,305.3,3.809,7.4,1.0,-0.33,0.75,10.5,3.0,-2.3,-68.6,5.35,2
2021-06-08,Amistosos 2020-21,Cameroon,Nigeria,-96.2,-0.293,0.09,-0.542,-0.08,0.21,-5.0,-2.5,-1.33,9.88,-6.33,1
2021-06-08,Amistosos 2020-21,Benin,Zambia,-3.9,-1.0,1.27,1.0,-0.39,-0.8,6.33,2.17,-2.13,-22.8,8.43,1
2021-06-08,Amistosos 2020-21,Kosovo,Guinea,-9.3,0.17,1.18,-0.0,0.17,0.0,-6.33,-0.33,-2.92,-13.78,-4.17,0
2021-06-08,Amistosos 2020-21,Senegal,Cape Verde,273.0,2.691,6.19,1.111,-0.1,-0.36,-3.1,-1.8,0.53,10.62,10.43,2
2021-06-08,Clasif. CONMEBOL,Venezuela,Uruguay,-175.3,-1.099,-6.64,-1.226,0.6,-0.26,2.4,0.9,1.8,-10.52,-1.2,1
2021-06-08,Amistosos 2020-21,France,Bulgaria,592.2,4.465,18.09,0.571,0.5,-0.3,7.86,2.86,3.29,13.37,-2.71,2
2021-06-08,Clasif. CONMEBOL,Colombia,Argentina,-44.6,-1.071,-5.64,-0.838,-0.17,2.47,-3.6,-0.4,-1.4,-0.0,4.8,1
2021-06-08,Amistosos 2020-21,Hungary,Republic of Ireland,158.0,-0.377,-2.82,0.583,-0.19,0.1,2.88,1.0,1.36,1.04,2.25,1
2021-06-08,Amistosos 2020-21,Morocco,Ghana,44.9,0.528,2.36,-0.1,-0.83,-0.47,-7.15,-2.1,1.0,18.39,-4.2,2
2021-06-08,Clasif. CONCACAF,Belize,St. Lucia,39.4,-1.561,-5.65,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1
2021-06-08,Amistosos 2020-21,Spain,Lithuania,727.9,5.033,23.11,2.0,0.67,-0.88,7.32,4.08,3.62,24.23,-1.22,2
2021-06-08,Amistosos 2020-21,Czech Republic,Albania,215.0,0.446,6.02,-0.0,0.3,0.17,1.08,-0.57,-1.46,-2.84,-0.29,2
2021-06-09,Clasif. CONCACAF,Canada,Suriname,226.4,2.273,0.26,2.5,3.08,-0.8,12.5,6.4,3.0,20.44,-2.5,2
2021-06-09,Amistosos 2020-21,Portugal,Israel,435.1,2.553,12.18,0.5,0.77,0.17,3.45,4.12,3.71,1.77,-0.52,2
2021-06-09,Clasif. CONCACAF,Bermuda,Cayman Islands,355.5,-0.777,6.67,0.778,1.5,-0.73,-0.75,-0.45,1.53,12.68,0.25,1
2021-06-09,Amistosos 2020-21,United States,Costa Rica,164.4,1.138,3.91,-0.026,3.33,0.3,5.11,3.11,-0.29,5.81,-0.82,2
2021-06-09,Clasif. CONCACAF,Curaçao,Guatemala,-53.8,-0.5,-1.08,-0.7,0.4,-1.0,7.25,2.0,4.5,22.5,3.5,1
2021-06-09,Clasif. CONCACAF,Barbados,Dominica,91.2,-2.526,-6.13,0.818,-0.26,1.0,-7.5,-3.2,-1.8,-20.3,6.1,1
2021-06-09,Clasif. CONCACAF,Panama,Dominican Republic,270.7,0.253,1.07,1.333,1.08,0.67,-0.25,-0.95,-1.05,-11.5,0.35,2
2021-06-09,Clasif. AFC,Sri Lanka,South Korea,-896.2,-3.513,-13.48,-6.0,-1.0,1.07,4.17,0.87,-0.87,-0.43,0.57,0
2021-06-09,Clasif. AFC,Turkmenistan,Lebanon,-106.0,0.968,7.15,-1.333,-0.17,0.6,0.0,0.0,0.0,0.0,0.0,2
2021-06-09,Amistosos 2020-21,Niger,Congo,-103.3,-2.679,-11.0,-1.0,0.75,0.75,10.5,3.2,0.0,0.0,0.0,0
2021-06-09,Clasif. CONMEBOL,Chile,Bolivia,232.8,1.885,9.36,1.444,-0.17,-0.83,-1.05,-0.29,-0.24,13.78,2.43,1
2021-06-09,Clasif. CONCACAF,El Salvador,Antigua and Barbuda,241.3,0.081,4.25,3.0,1.08,-0.8,-6.17,-2.2,-1.3,-6.2,2.43,2
2021-06-09,Clasif. CONMEBOL,Paraguay,Brazil,-346.4,-2.001,-10.91,-1.35,-1.24,0.17,-3.0,-2.4,-0.4,-11.12,0.6,0
2021-06-10,Amistosos 2020-21,South Africa,Uganda,17.2,1.712,9.71,0.667,-0.33,0.2,-5.83,-0.1,-5.0,1.12,2.5,2
2021-06-10,Amistosos 2020-21,Estonia,Latvia,120.4,0.0,2.49,-0.59,-1.03,0.73,-2.71,-1.34,-1.4,-11.3,0.41,2
2021-06-11,Clasif. AFC,Indonesia,United Arab Emirates,-345.3,-4.029,-11.64,-1.0,-1.79,1.32,-10.5,-3.2,0.0,0.0,0.0,0
2021-06-11,Clasif. AFC,Kuwait,Jordan,-123.1,1.561,10.62,0.667,1.4,-0.4,-8.0,-3.2,-3.8,-15.4,2.1,1
2021-06-11,Clasif. AFC,Yemen,Uzbekistan,-333.1,-0.482,5.5,-2.6,-0.67,1.1,10.0,2.7,0.0,0.0,0.0,0
2021-06-11,Clasif. AFC,Singapore,Saudi Arabia,-410.2,-2.004,-2.59,-2.714,-1.33,0.71,0.83,1.2,1.13,-8.57,-2.77,0
2021-06-11,Clasif. AFC,Afghanistan,Oman,-302.4,-3.179,-9.21,-2.5,-0.6,1.14,8.5,1.2,0.0,0.0,0.0,0
2021-06-11,Clasif. AFC,Malaysia,Vietnam,-194.3,-4.345,-18.16,-0.35,0.57,1.0,0.0,0.0,0.0,0.0,0.0,0
2021-06-11,Amistosos 2020-21,Japan,Serbia,10.9,-1.098,-4.91,-0.571,3.17,0.1,2.42,1.42,-1.15,-1.88,6.15,2
2021-06-11,Euro 2020,Turkey,Italy,-231.0,-1.521,-4.77,-1.3,-0.33,0.65,-7.25,-2.18,-3.71,-14.68,1.41,0
2021-06-11,Clasif. AFC,Hong Kong,Iraq,-411.9,-3.087,-18.25,-2.0,-1.75,0.58,9.5,2.2,0.0,0.0,0.0,0
2021-06-11,Amistosos 2020-21,Tunisia,Algeria,-103.9,-1.554,-6.73,-0.114,-0.35,-0.08,2.25,-0.9,2.0,2.96,0.5,0
2021-06-11,Clasif. AFC,China,Maldives,481.3,2.975,9.03,4.4,2.26,-1.36,0.0,0.0,0.0,0.0,0.0,2
2021-06-11,Clasif. AFC,Philippines,Guam,302.5,1.821,-1.33,2.25,1.58,-2.02,0.0,0.0,0.0,0.0,0.0,2
2021-06-11,Clasif. AFC,Cambodia,Iran,-841.8,-2.148,-8.33,-5.667,-1.33,3.04,8.5,1.7,2.8,5.0,-3.1,0
2021-06-11,Clasif. AFC,Nepal,Australia,-668.9,-2.397,-7.43,-5.0,-2.14,1.6,0.0,0.0,0.0,0.0,0.0,0
2021-06-11,Clasif. AFC,Myanmar,Kyrgyz Republic,-164.2,0.0,-3.28,0.0,-0.5,3.0,0.0,0.0,0.0,0.0,0.0,1
2021-06-11,Amistosos 2020-21,Mauritania,Liberia,60.1,-0.048,-0.96,-0.25,0.33,0.79,-5.0,-2.53,0.53,-7.67,5.43,2
2021-06-11,Amistosos 2020-21,Mali,DR Congo,89.7,0.366,0.73,0.833,0.2,-0.43,2.25,-1.0,-5.33,13.6,-21.0,1
2021-06-11,Amistosos 2020-21,Guinea,Niger,202.3,3.909,15.18,0.429,0.0,-0.17,-0.5,-2.2,-0.8,0.8,3.1,2
2021-06-11,Amistosos 2020-21,Kosovo,Gambia,48.2,0.978,4.27,-0.0,1.0,0.67,-5.17,-1.7,-2.8,-6.6,-1.57,2
2021-06-12,Amistosos 2020-21,Ghana,Ivory Coast,-17.0,-0.438,-1.82,0.289,0.63,0.52,8.6,2.4,0.67,5.88,-4.3,1
2021-06-12,Clasif. CONCACAF,St. Kitts and Nevis,El Salvador,-217.2,0.111,4.99,0.0,-0.82,-0.5,6.0,1.7,-0.2,6.9,-1.1,0
2021-06-12,Clasif. CONCACAF,Haiti,Canada,-67.4,-2.484,-10.33,-0.545,-3.03,0.75,-11.67,-6.6,-5.13,-38.54,6.93,0
2021-06-12,Clasif. CONCACAF,Panama,Curaçao,68.8,-0.706,-6.79,-0.667,0.27,1.67,0.67,-0.33,-0.67,-9.67,2.67,2
2021-06-12,Euro 2020,Wales,Switzerland,-80.9,-0.713,-3.45,-1.429,-1.23,0.93,-8.86,-3.86,-3.57,-16.61,-2.14,1
2021-06-12,Euro 2020,Denmark,Finland,286.3,1.469,6.0,1.614,1.21,0.14,4.0,2.5,1.09,15.71,0.38,0
2021-06-12,Euro 2020,Belgium,Russia,371.2,1.422,6.82,0.333,1.08,-0.97,-1.62,1.12,-0.75,1.19,-1.75,2
2021-06-12,Amistosos 2020-21,Morocco,Burkina Faso,122.3,1.602,8.09,0.9,-0.29,0.08,5.75,2.0,1.2,22.27,1.1,2
2021-06-13,Amistosos 2020-21,Tanzania,Malawi,-38.6,1.667,6.0,-0.185,-0.5,-0.25,-2.5,-3.2,-2.8,-6.9,-4.9,2
2021-06-13,Amistosos 2020-21,Mexico,Honduras,261.6,2.368,9.36,1.027,-0.17,0.1,10.83,2.71,0.83,8.34,-10.29,1
2021-06-13,Clasif. AFC,South Korea,Lebanon,358.0,4.481,11.45,1.5,1.5,0.5,-4.17,-0.87,0.87,0.43,-0.57,2
2021-06-13,Copa America 2021,Brazil,Venezuela,378.7,2.269,11.36,3.154,0.46,-0.17,2.5,2.5,0.0,25.87,0.33,2
2021-06-13,Amistosos 2020-21,Sudan,Zambia,-109.4,-2.585,-6.0,-0.81,-0.29,-0.17,9.83,2.53,0.0,-5.57,0.0,0
2021-06-13,Euro 2020,Netherlands,Ukraine,167.7,1.322,6.18,1.5,1.32,0.13,3.34,2.8,3.92,2.33,4.38,2
2021-06-13,Euro 2020,Austria,North Macedonia,141.8,1.56,6.73,2.0,-0.23,0.33,0.84,0.04,2.86,7.41,1.23,2
2021-06-13,Euro 2020,England,Croatia,176.4,1.003,3.91,0.8,0.74,-0.33,7.43,3.0,2.43,7.46,-3.43,2
2021-06-14,Euro 2020,Poland,Slovakia,161.3,0.574,3.0,0.125,0.26,0.2,-0.8,-1.14,1.75,4.19,2.71,0
2021-06-14,Copa America 2021,Argentina,Chile,165.2,1.784,7.36,1.267,0.07,-0.1,2.26,0.81,0.79,-3.08,0.17,1
2021-06-14,Euro 2020,Spain,Sweden,193.8,1.674,8.18,0.6,0.57,-1.0,2.88,1.12,2.12,17.59,-2.5,1
2021-06-14,Amistosos 2020-21,Liberia,Libya,-51.0,-0.097,-7.0,-2.0,0.2,0.49,0.0,0.0,0.0,0.0,0.0,2
2021-06-14,Copa America 2021,Colombia,Ecuador,137.1,1.336,3.55,0.213,-1.2,1.75,-1.24,-2.37,0.17,0.88,5.24,2
2021-06-14,Euro 2020,Scotland,Czech Republic,-91.0,0.57,-1.29,-0.111,-0.77,-0.27,0.75,-0.62,0.57,-5.79,-1.18,0
2021-06-15,Clasif. AFC,Saudi Arabia,Uzbekistan,15.5,1.522,6.9,0.818,0.55,0.8,8.67,1.0,-1.13,8.57,2.77,2
2021-06-15,Clasif. AFC,United Arab Emirates,Vietnam,47.8,-0.541,-6.72,1.5,1.86,0.75,0.0,0.0,0.0,0.0,0.0,2
2021-06-15,Euro 2020,France,Germany,165.4,0.04,0.09,0.097,-0.29,-0.53,2.61,-0.14,4.02,-0.67,4.14,2
2021-06-15,Amistosos 2020-21,Tunisia,Mali,77.7,-0.976,-3.91,0.111,0.0,0.3,-8.0,-2.17,-1.0,5.66,-3.0,2
2021-06-15,Clasif. AFC,Bahrain,Hong Kong,320.5,5.043,23.41,1.667,1.67,-0.33,-3.5,-3.2,1.2,-20.6,0.1,2
2021-06-15,Clasif. AFC,China,Syria,19.8,2.013,5.16,1.077,2.43,-0.5,0.0,0.0,0.0,0.0,0.0,2
2021-06-15,Clasif. AFC,Palestine,Yemen,188.8,-1.772,-6.19,1.875,0.5,0.07,-10.5,-3.2,0.0,0.0,0.0,2
2021-06-15,Clasif. AFC,Australia,Jordan,223.2,3.958,11.55,0.833,2.26,-1.25,0.0,0.0,0.0,0.0,0.0,2
2021-06-15,Clasif. AFC,Chinese Taipei,Kuwait,-370.3,-0.981,-7.65,0.0,0.25,2.97,8.0,3.2,3.8,15.4,-2.1,0
2021-06-15,Clasif. AFC,Tajikistan,Myanmar,190.2,0.0,3.8,1.0,-0.87,-2.2,-10.0,-2.7,0.0,0.0,0.0,2
2021-06-15,Clasif. AFC,Philippines,Maldives,198.3,-0.145,-0.12,0.75,1.25,-1.14,0.0,0.0,0.0,0.0,0.0,1
2021-06-15,Clasif. AFC,Iran,Iraq,145.9,1.425,1.52,0.522,1.17,-0.25,1.0,0.5,-2.8,-5.0,3.1,2
2021-06-15,Amistosos 2020-21,Djibouti,Somalia,19.2,0.0,0.38,-0.4,0.57,0.12,0.0,0.0,0.0,0.0,0.0,2
2021-06-15,Copa America 2021,Paraguay,Bolivia,154.8,1.842,6.73,0.941,-0.17,-0.5,0.67,0.83,1.1,16.85,3.04,2
2021-06-15,Clasif. AFC,North Korea,Turkmenistan,71.3,0.0,1.43,0.0,-0.75,0.83,0.0,0.0,0.0,0.0,0.0,1
2021-06-15,Clasif. AFC,Japan,Kyrgyz Republic,434.8,3.323,4.57,0.0,2.75,-0.1,2.5,2.05,-0.3,1.6,8.35,2
2021-06-15,Euro 2020,Hungary,Portugal,-292.4,-2.325,-11.0,-1.538,-1.0,0.17,-5.25,-3.62,-2.38,-1.25,3.62,0
2021-06-15,Clasif. AFC,Bangladesh,Oman,-546.8,-2.455,-10.94,-2.5,-0.35,1.8,8.5,1.2,0.0,0.0,0.0,0
2021-06-15,Clasif. CONCACAF,Curaçao,Panama,-90.8,0.558,6.57,0.429,-0.43,-1.0,0.33,-1.67,-0.33,6.23,0.0,1
2021-06-15,Clasif. AFC,Thailand,Malaysia,123.2,2.73,13.0,-0.086,-0.8,-0.17,-9.5,-2.2,0.0,0.0,0.0,0
2021-06-15,Clasif. AFC,India,Afghanistan,62.5,0.777,-4.64,1.8,-0.08,0.26,0.0,0.0,0.0,0.0,0.0,1
2021-06-16,Euro 2020,Finland,Russia,15.7,-1.013,-4.64,-2.211,-0.17,-0.43,-3.5,-1.5,-0.83,-10.39,-2.38,0
2021-06-16,Euro 2020,Turkey,Wales,-62.5,-0.116,2.73,-0.5,1.47,0.25,1.57,1.21,0.86,8.63,1.86,0
2021-06-16,Clasif. CONCACAF,El Salvador,St. Kitts and Nevis,267.8,-0.111,-4.49,0.0,0.73,-0.33,-2.0,5.5,4.0,19.45,3.5,2
2021-06-16,Clasif. CONCACAF,Canada,Haiti,111.1,2.484,10.33,0.769,2.2,-0.75,10.8,7.13,3.33,28.82,-5.6,2
2021-06-16,Euro 2020,Italy,Switzerland,107.4,0.726,4.27,0.69,0.38,0.15,2.36,-0.12,0.29,5.12,-1.54,2
2021-06-16,Amistosos 2020-21,Algeria,Burundi,443.4,3.739,16.01,0.8,0.88,0.0,-5.5,-0.25,0.67,28.28,-6.67,1
2021-06-17,Copa America 2021,Colombia,Venezuela,192.3,1.024,4.82,0.789,-0.33,1.39,0.0,0.43,0.0,13.54,7.14,1
2021-06-17,Euro 2020,Denmark,Belgium,-189.8,-0.966,-5.45,-0.133,0.12,0.5,1.88,0.0,1.25,-2.1,0.12,0
2021-06-17,Euro 2020,Netherlands,Austria,194.6,0.997,4.36,0.632,0.8,0.43,7.2,3.08,2.46,1.99,-0.23,2
2021-06-17,Euro 2020,Ukraine,North Macedonia,197.1,1.235,4.91,0.5,-0.86,0.0,3.95,0.52,0.81,5.12,-3.2,2
2021-06-17,Amistosos 2020-21,Algeria,Liberia,431.4,3.417,14.48,1.2,0.67,0.0,-7.5,-1.45,1.2,34.08,1.1,2
2021-06-18,Copa America 2021,Chile,Bolivia,235.9,1.885,9.36,1.444,-0.12,-0.57,1.12,0.75,0.68,19.65,2.75,2
2021-06-18,Euro 2020,Croatia,Czech Republic,-8.0,0.909,1.49,0.667,-0.9,-0.3,-0.14,-2.0,-0.57,3.87,-1.43,1
2021-06-18,Euro 2020,Sweden,Slovakia,189.1,0.008,0.09,0.6,0.4,0.6,3.11,1.71,0.75,0.76,-0.05,2
2021-06-18,Euro 2020,England,Scotland,353.2,1.456,7.45,0.241,0.29,0.0,2.88,1.55,-0.34,15.44,-2.73,1
2021-06-18,Copa America 2021,Brazil,Peru,355.4,2.775,12.64,1.521,0.75,-0.14,4.69,2.81,1.49,20.53,-4.55,2
2021-06-19,Euro 2020,Portugal,Germany,159.8,-0.299,-1.55,-0.722,0.0,-0.5,2.5,2.46,3.0,-5.32,1.5,0
2021-06-19,Copa America 2021,Argentina,Uruguay,44.4,0.996,3.82,0.425,-0.7,-0.67,6.93,2.11,2.05,4.45,-0.52,2
2021-06-19,Euro 2020,Spain,Poland,258.8,1.107,5.27,1.9,1.12,-1.0,6.38,3.29,0.12,15.45,-4.7,1
2021-06-19,Euro 2020,Hungary,France,-382.0,-2.663,-12.64,0.696,0.33,0.5,-1.62,-1.11,-0.57,-0.14,0.86,1
2021-06-20,Euro 2020,Italy,Wales,180.6,1.439,7.73,1.875,1.62,-0.65,9.75,3.04,3.29,22.44,1.73,2
2021-06-20,Euro 2020,Switzerland,Turkey,156.6,0.928,1.34,-0.067,0.36,-0.65,6.0,2.07,2.71,9.53,-0.57,2
2021-06-20,Copa America 2021,Venezuela,Ecuador,-11.2,0.312,-1.27,-0.889,-1.7,0.5,-2.5,-2.36,-1.12,-15.51,-2.0,1
2021-06-21,Euro 2020,Ukraine,Austria,33.1,-0.325,-1.82,-0.0,-0.62,-0.38,3.36,1.04,-0.71,-1.98,-3.5,0
2021-06-21,Euro 2020,Russia,Denmark,-174.0,-0.456,-1.36,2.0,-1.36,0.17,-3.62,-2.25,-0.62,-2.25,2.25,0
2021-06-21,Euro 2020,Finland,Belgium,-423.6,-2.436,-11.45,-0.091,-1.48,0.66,-3.0,-3.5,-1.04,-17.09,-0.75,0
2021-06-21,Euro 2020,North Macedonia,Netherlands,-406.2,-2.557,-11.09,-1.25,-0.59,-0.42,-8.12,-2.75,-4.23,-10.62,-0.5,0
2021-06-21,Copa America 2021,Uruguay,Chile,66.6,0.788,3.55,0.75,0.88,0.67,-5.25,-2.28,-1.05,-8.31,2.7,1
2021-06-21,Copa America 2021,Colombia,Peru,152.4,1.53,6.09,0.103,0.0,0.68,2.39,0.98,1.08,9.91,1.46,0
2021-06-22,Copa America 2021,Argentina,Paraguay,202.4,1.827,10.0,1.019,-0.43,-0.4,0.18,0.02,1.0,-5.7,-0.54,2
2021-06-22,Euro 2020,Croatia,Scotland,139.0,0.453,3.55,-0.6,-0.4,-0.27,-2.32,-1.23,-1.34,7.27,-0.77,2
2021-06-22,Euro 2020,Czech Republic,England,-164.3,-1.914,-5.41,-1.5,0.21,0.67,-4.75,-1.29,-0.86,-13.05,2.14,0
2021-06-23,Euro 2020,Portugal,France,-73.4,-0.338,-1.64,-0.76,0.57,0.92,0.32,1.82,-0.14,-2.57,-1.86,1
2021-06-23,Copa America 2021,Ecuador,Peru,-39.7,0.194,2.55,-0.26,1.0,-0.75,3.88,2.59,2.43,13.43,-2.5,1
2021-06-23,Euro 2020,Slovakia,Spain,-341.6,-1.681,-8.27,-1.5,-1.08,0.33,-5.45,-2.42,-1.67,-21.17,0.79,0
2021-06-23,Euro 2020,Sweden,Poland,92.7,-0.567,-2.91,0.731,0.23,0.64,2.5,2.38,-0.67,-5.34,-1.39,2
2021-06-23,Euro 2020,Germany,Hungary,203.0,2.623,12.55,0.206,0.5,0.17,1.62,0.8,-1.95,6.84,-3.25,1
2021-06-24,Copa America 2021,Bolivia,Uruguay,-318.2,-2.672,-12.91,-1.762,-0.43,0.07,1.38,0.12,-0.45,-15.83,-4.38,0
2021-06-24,Copa America 2021,Brazil,Colombia,251.1,1.245,6.55,1.455,1.21,-1.0,2.5,2.62,0.0,9.08,-5.25,2
2021-06-25,Copa America 2021,Chile,Paraguay,64.4,0.043,2.64,-0.065,-0.55,-0.33,-0.75,0.12,-0.75,0.09,-2.62,0
2021-06-26,Euro 2020,Italy,Austria,275.7,0.853,4.82,-0.222,0.75,-0.48,6.79,2.0,1.57,6.62,-0.54,2
2021-06-26,Euro 2020,Wales,Denmark,-66.8,-0.552,-3.09,-0.3,-1.94,0.75,-8.07,-4.2,-2.32,-18.68,-1.48,0
2021-06-27,Euro 2020,Belgium,Portugal,116.6,-0.122,0.36,0.056,0.2,-1.25,-2.88,-1.12,-1.79,6.61,-0.38,2
2021-06-27,Copa America 2021,Brazil,Ecuador,375.4,2.581,10.09,2.281,-0.17,-0.12,0.75,0.3,-2.0,5.04,-2.25,1
2021-06-27,Copa America 2021,Venezuela,Peru,-46.4,0.505,1.27,-0.618,-0.33,-0.54,-0.38,0.02,0.71,-7.11,-4.12,0
2021-06-27,Euro 2020,Netherlands,Czech Republic,181.1,1.638,4.13,-0.182,0.4,1.1,10.38,3.86,3.27,11.64,0.45,0
2021-06-28,Euro 2020,France,Switzerland,168.9,1.265,6.36,0.184,-1.11,-0.17,-3.91,-2.0,-1.16,-4.14,0.52,1
2021-06-28,Euro 2020,Croatia,Spain,-174.1,-0.869,-4.36,-0.75,-0.87,0.0,-2.27,-1.91,-1.2,-11.24,0.52,0
2021-06-29,Copa America 2021,Bolivia,Argentina,-433.3,-3.668,-16.73,-1.7,0.12,0.55,-6.0,-2.38,-2.21,-14.74,-3.0,0
2021-06-29,Euro 2020,England,Germany,44.1,-0.055,-1.0,0.281,-0.86,-0.5,-2.23,-0.5,1.02,-3.27,-0.32,2
2021-06-29,Euro 2020,Sweden,Ukraine,128.9,-0.185,-0.09,-0.25,0.29,0.17,-4.5,-1.09,0.0,-11.11,4.62,0
2021-06-29,Copa America 2021,Uruguay,Paraguay,87.5,0.831,6.18,0.276,0.2,0.6,-2.62,-0.29,-1.62,-4.02,0.12,2
2021-07-01,Amistosos 2020-21,Mexico,Panama,306.8,2.796,12.0,1.286,-2.0,-1.17,4.21,0.38,1.29,18.95,-2.71,2
2021-07-02,Copa America 2021,Peru,Paraguay,31.9,-0.773,-1.73,-0.245,-0.25,0.81,-2.62,-1.41,-1.4,-6.14,-1.0,1
2021-07-02,Euro 2020,Switzerland,Spain,-91.3,-1.037,-5.73,-1.364,-0.48,0.33,2.75,0.38,1.38,-9.7,2.0,1
2021-07-02,Euro 2020,Belgium,Italy,96.2,0.079,0.82,-0.864,-0.62,0.0,-11.0,-1.75,-2.18,-5.8,-1.25,0
2021-07-03,Copa America 2021,Uruguay,Colombia,36.2,0.075,1.82,0.357,0.25,-1.67,0.5,0.88,-0.25,-0.31,-3.0,1
2021-07-03,Copa America 2021,Brazil,Chile,335.4,1.958,8.27,1.431,0.98,-0.29,1.0,1.0,0.25,1.67,-1.25,2
2021-07-03,Euro 2020,Czech Republic,Denmark,-113.9,-0.459,1.16,0.182,-1.63,0.25,-6.0,-3.04,-1.16,-8.6,-0.07,0
2021-07-03,Euro 2020,Ukraine,England,-206.7,-1.623,-7.64,-0.857,0.43,0.33,8.21,2.95,-0.07,1.79,-1.86,0
2021-07-04,Amistosos 2020-21,Mexico,Nigeria,212.9,0.099,2.0,1.0,0.97,0.17,7.08,1.67,2.25,16.15,-6.0,2
2021-07-04,Amistosos 2020-21,El Salvador,Qatar,-103.8,-3.385,-12.03,0.0,1.54,2.25,5.8,4.27,3.9,13.47,1.8,0
2021-07-04,Copa America 2021,Argentina,Ecuador,209.1,2.407,9.18,1.649,-0.71,-0.3,1.75,1.23,-1.88,-1.05,-2.38,2
2021-07-05,Copa America 2021,Brazil,Peru,303.9,2.775,12.64,1.521,0.12,-1.29,2.75,2.25,1.25,11.29,-3.25,2
